customer_id,visit_date,device_type,user_type,marketing_channel,product_id,product_category,unit_price,quantity,discount_percent,discount_amount,revenue,pages_viewed,time_on_site_sec,added_to_cart,purchased,cart_abandoned,rating,review_helpful_votes,payment_method,day_of_month,month_number,visit_weekday,visit_season,session_duration_bucket,visit_year,visit_quarter,month_name
3402,09-06-2024,Mobile,New User,Direct,603,Grocery,253.46,3,5,38.02,722.36,6,1397,Added,Purchased,Not Abandoned,4,37,EMI,9,6,Sunday,Autumn,Very Long,2024,Q2,June
8647,18-01-2024,Desktop,Returning User,Direct,799,Electronics,819.11,3,25,614.33,0,21,504,Added,Not Purchased,Abandoned,4,0,Net Banking,18,1,Thursday,Winter,Short,2024,Q1,January
8736,18-10-2024,Desktop,New User,Social Media,706,Electronics,820.98,2,0,0,0,6,1255,Not Added,Not Purchased,Not Abandoned,4,0,UPI,18,10,Friday,Spring,Long,2024,Q4,October
1041,09-05-2024,Mobile,Returning User,Social Media,82,Grocery,319.68,1,5,15.98,0,14,734,Added,Not Purchased,Abandoned,4,0,Cash on Delivery,9,5,Thursday,Summer,Short,2024,Q2,May
6421,04-07-2024,Tablet,Returning User,Organic Search,489,Sports & Fitness,467.15,4,0,0,0,5,1126,Not Added,Not Purchased,Not Abandoned,4,0,Debit Card,4,7,Thursday,Autumn,Long,2024,Q3,July
6764,13-06-2024,Mobile,Returning User,Organic Search,197,Electronics,425.14,4,15,255.08,1445.48,5,1368,Added,Purchased,Not Abandoned,5,49,EMI,13,6,Thursday,Autumn,Very Long,2024,Q2,June
4401,14-04-2024,Desktop,New User,Direct,151,Beauty & Personal Care,796.7,3,0,0,0,4,137,Added,Not Purchased,Abandoned,4,0,Net Banking,14,4,Sunday,Summer,Very Short,2024,Q2,April
5221,02-03-2024,Desktop,Returning User,Direct,660,Electronics,935.83,3,15,421.12,0,6,1407,Added,Not Purchased,Abandoned,4,0,Net Banking,2,3,Saturday,Summer,Very Long,2024,Q1,March
8108,14-12-2024,Mobile,New User,Referral,867,Toys & Baby,549.45,1,15,82.42,467.03,11,752,Added,Purchased,Not Abandoned,5,12,UPI,14,12,Saturday,Winter,Short,2024,Q4,December
4401,13-02-2024,Desktop,New User,Referral,161,Toys & Baby,1895.64,3,0,0,0,9,1413,Added,Not Purchased,Abandoned,4,0,Debit Card,13,2,Tuesday,Winter,Very Long,2024,Q1,February
1580,10-12-2024,Mobile,New User,Paid Ads,435,Fashion,551.06,1,25,137.76,0,17,1461,Added,Not Purchased,Abandoned,4,0,Credit Card,10,12,Tuesday,Winter,Very Long,2024,Q4,December
4352,11-02-2024,Mobile,New User,Paid Ads,839,Beauty & Personal Care,564.7,2,15,169.41,0,5,973,Not Added,Not Purchased,Not Abandoned,4,0,Net Banking,11,2,Sunday,Winter,Long,2024,Q1,February
3284,04-02-2024,Mobile,New User,Paid Ads,853,Home & Kitchen,1369.54,2,0,0,2739.08,20,344,Added,Purchased,Not Abandoned,5,14,Cash on Delivery,4,2,Sunday,Winter,Very Short,2024,Q1,February
4444,25-11-2024,Desktop,New User,Direct,160,Toys & Baby,1646.65,2,0,0,0,5,1643,Added,Not Purchased,Abandoned,4,0,Credit Card,25,11,Monday,Spring,Very Long,2024,Q4,November
3070,11-12-2024,Tablet,Returning User,Email Campaign,338,Books,300.75,4,5,60.15,0,6,1331,Added,Not Purchased,Abandoned,4,0,EMI,11,12,Wednesday,Winter,Long,2024,Q4,December
2348,22-11-2024,Mobile,Returning User,Email Campaign,251,Sports & Fitness,322.89,4,20,258.31,0,24,944,Added,Not Purchased,Abandoned,4,0,EMI,22,11,Friday,Spring,Long,2024,Q4,November
9867,10-10-2024,Desktop,Returning User,Direct,496,Beauty & Personal Care,1491.74,1,15,223.76,0,9,851,Not Added,Not Purchased,Not Abandoned,4,0,Debit Card,10,10,Thursday,Spring,Short,2024,Q4,October
2159,28-06-2024,Tablet,Returning User,Direct,829,Fashion,702.33,4,25,702.33,0,8,559,Added,Not Purchased,Abandoned,4,0,Net Banking,28,6,Friday,Autumn,Short,2024,Q2,June
7354,08-02-2024,Desktop,Returning User,Direct,478,Electronics,163.41,3,10,49.02,0,20,1084,Not Added,Not Purchased,Not Abandoned,4,0,EMI,8,2,Thursday,Winter,Long,2024,Q1,February
7457,03-08-2024,Mobile,Returning User,Referral,749,Home & Kitchen,1450.63,2,0,0,0,24,183,Added,Not Purchased,Abandoned,4,0,Net Banking,3,8,Saturday,Autumn,Very Short,2024,Q3,August
6559,08-07-2024,Mobile,New User,Organic Search,138,Grocery,1113.11,2,10,222.62,0,21,1081,Not Added,Not Purchased,Not Abandoned,4,0,Net Banking,8,7,Monday,Autumn,Long,2024,Q3,July
9202,25-09-2024,Desktop,New User,Direct,715,Books,516.53,3,10,154.96,0,22,1704,Not Added,Not Purchased,Not Abandoned,4,0,Cash on Delivery,25,9,Wednesday,Spring,Very Long,2024,Q3,September
1044,13-01-2024,Mobile,Returning User,Direct,836,Sports & Fitness,239.23,3,30,215.31,0,7,316,Added,Not Purchased,Abandoned,4,0,Credit Card,13,1,Saturday,Winter,Very Short,2024,Q1,January
3714,29-01-2024,Desktop,New User,Organic Search,520,Beauty & Personal Care,1048.82,3,0,0,0,15,601,Added,Not Purchased,Abandoned,4,0,UPI,29,1,Monday,Winter,Short,2024,Q1,January
2658,02-08-2024,Desktop,New User,Organic Search,581,Electronics,307.14,3,15,138.21,783.21,22,420,Added,Purchased,Not Abandoned,4,3,Net Banking,2,8,Friday,Autumn,Very Short,2024,Q3,August
6191,08-11-2024,Desktop,New User,Organic Search,27,Grocery,1098.02,1,0,0,1098.02,10,1599,Added,Purchased,Not Abandoned,4,48,UPI,8,11,Friday,Spring,Very Long,2024,Q4,November
6719,06-12-2024,Mobile,Returning User,Paid Ads,750,Sports & Fitness,434.64,4,25,434.64,0,10,1719,Added,Not Purchased,Abandoned,4,0,EMI,6,12,Friday,Winter,Very Long,2024,Q4,December
9080,26-07-2024,Desktop,New User,Referral,297,Beauty & Personal Care,862.07,3,10,258.62,0,11,1137,Added,Not Purchased,Abandoned,4,0,Net Banking,26,7,Friday,Autumn,Long,2024,Q3,July
4417,14-05-2024,Desktop,Returning User,Referral,34,Grocery,1170.2,3,0,0,0,9,51,Not Added,Not Purchased,Not Abandoned,4,0,EMI,14,5,Tuesday,Summer,Very Short,2024,Q2,May
3122,21-06-2024,Desktop,Returning User,Organic Search,573,Toys & Baby,1816.98,4,0,0,0,3,478,Added,Not Purchased,Abandoned,4,0,Cash on Delivery,21,6,Friday,Autumn,Short,2024,Q2,June
9317,04-07-2024,Mobile,New User,Referral,56,Beauty & Personal Care,865.66,3,0,0,0,24,848,Added,Not Purchased,Abandoned,4,0,Cash on Delivery,4,7,Thursday,Autumn,Short,2024,Q3,July
7056,13-08-2024,Desktop,Returning User,Direct,653,Fashion,152.2,3,10,45.66,410.94,3,1371,Added,Purchased,Not Abandoned,5,0,Cash on Delivery,13,8,Tuesday,Autumn,Very Long,2024,Q3,August
7881,24-03-2024,Mobile,Returning User,Social Media,360,Home & Kitchen,1449.39,3,5,217.41,4130.76,5,900,Added,Purchased,Not Abandoned,2,9,Cash on Delivery,24,3,Sunday,Summer,Short,2024,Q1,March
5004,21-05-2024,Mobile,New User,Social Media,562,Sports & Fitness,432.28,4,0,0,0,11,1234,Added,Not Purchased,Abandoned,4,0,EMI,21,5,Tuesday,Summer,Long,2024,Q2,May
5026,16-07-2024,Desktop,Returning User,Direct,868,Grocery,1053.95,2,0,0,2107.9,18,1251,Added,Purchased,Not Abandoned,4,36,EMI,16,7,Tuesday,Autumn,Long,2024,Q3,July
4501,06-11-2024,Desktop,Returning User,Social Media,462,Beauty & Personal Care,1307.03,4,10,522.81,0,22,1667,Added,Not Purchased,Abandoned,4,0,EMI,6,11,Wednesday,Spring,Very Long,2024,Q4,November
7744,19-10-2024,Mobile,Returning User,Paid Ads,779,Electronics,768.32,4,0,0,3073.28,7,1498,Added,Purchased,Not Abandoned,5,39,Cash on Delivery,19,10,Saturday,Spring,Very Long,2024,Q4,October
2895,02-10-2024,Desktop,New User,Social Media,495,Electronics,265.09,4,10,106.04,0,23,361,Added,Not Purchased,Abandoned,4,0,UPI,2,10,Wednesday,Spring,Very Short,2024,Q4,October
9777,19-03-2024,Desktop,New User,Direct,731,Grocery,312.36,4,20,249.89,0,4,1158,Added,Not Purchased,Abandoned,4,0,UPI,19,3,Tuesday,Summer,Long,2024,Q1,March
2583,28-05-2024,Desktop,Returning User,Referral,364,Fashion,609.2,3,5,91.38,0,4,769,Not Added,Not Purchased,Not Abandoned,4,0,EMI,28,5,Tuesday,Summer,Short,2024,Q2,May
5148,21-07-2024,Desktop,Returning User,Organic Search,686,Toys & Baby,1551.54,2,0,0,3103.08,12,1371,Added,Purchased,Not Abandoned,4,21,Net Banking,21,7,Sunday,Autumn,Very Long,2024,Q3,July
3831,19-12-2024,Desktop,New User,Organic Search,302,Electronics,944.34,4,0,0,0,15,331,Added,Not Purchased,Abandoned,4,0,EMI,19,12,Thursday,Winter,Very Short,2024,Q4,December
6782,09-05-2024,Desktop,Returning User,Direct,568,Beauty & Personal Care,1028.02,3,15,462.61,0,24,1700,Not Added,Not Purchased,Not Abandoned,4,0,Net Banking,9,5,Thursday,Summer,Very Long,2024,Q2,May
7125,01-12-2024,Mobile,Returning User,Direct,815,Grocery,205.65,4,0,0,0,21,1125,Not Added,Not Purchased,Not Abandoned,4,0,Net Banking,1,12,Sunday,Winter,Long,2024,Q4,December
9267,29-09-2024,Desktop,Returning User,Direct,620,Fashion,199.13,1,5,9.96,0,16,130,Added,Not Purchased,Abandoned,4,0,Net Banking,29,9,Sunday,Spring,Very Short,2024,Q3,September
8102,19-08-2024,Mobile,Returning User,Social Media,184,Beauty & Personal Care,866.25,1,25,216.56,0,16,1458,Added,Not Purchased,Abandoned,4,0,Cash on Delivery,19,8,Monday,Autumn,Very Long,2024,Q3,August
3237,13-09-2024,Desktop,Returning User,Paid Ads,350,Books,1279.69,2,20,511.88,0,3,303,Added,Not Purchased,Abandoned,4,0,Net Banking,13,9,Friday,Spring,Very Short,2024,Q3,September
2859,16-10-2024,Tablet,New User,Social Media,117,Grocery,1149.71,4,10,459.88,4138.96,7,429,Added,Purchased,Not Abandoned,4,16,Net Banking,16,10,Wednesday,Spring,Very Short,2024,Q4,October
8978,12-09-2024,Mobile,New User,Paid Ads,793,Toys & Baby,1146.98,3,10,344.09,0,12,1502,Not Added,Not Purchased,Not Abandoned,4,0,Net Banking,12,9,Thursday,Spring,Very Long,2024,Q3,September
5390,02-09-2024,Mobile,Returning User,Referral,644,Sports & Fitness,270.41,1,10,27.04,0,23,1039,Not Added,Not Purchased,Not Abandoned,4,0,Cash on Delivery,2,9,Monday,Spring,Long,2024,Q3,September
1877,17-05-2024,Mobile,Returning User,Direct,307,Home & Kitchen,1066.2,2,15,319.86,0,12,1097,Not Added,Not Purchased,Not Abandoned,4,0,Debit Card,17,5,Friday,Summer,Long,2024,Q2,May
8423,05-06-2024,Tablet,Returning User,Paid Ads,856,Fashion,382.7,3,0,0,1148.1,24,525,Added,Purchased,Not Abandoned,4,1,EMI,5,6,Wednesday,Autumn,Short,2024,Q2,June
6835,06-08-2024,Desktop,New User,Organic Search,346,Fashion,411.49,1,15,61.72,0,2,1135,Not Added,Not Purchased,Not Abandoned,4,0,Credit Card,6,8,Tuesday,Autumn,Long,2024,Q3,August
1230,03-11-2024,Desktop,New User,Social Media,620,Electronics,762.57,3,15,343.16,0,11,967,Not Added,Not Purchased,Not Abandoned,4,0,UPI,3,11,Sunday,Spring,Long,2024,Q4,November
8044,25-08-2024,Mobile,New User,Direct,149,Beauty & Personal Care,1032.47,2,5,103.25,0,24,1328,Added,Not Purchased,Abandoned,4,0,UPI,25,8,Sunday,Autumn,Long,2024,Q3,August
6465,26-12-2024,Mobile,New User,Email Campaign,473,Electronics,558.58,2,10,111.72,0,4,1686,Not Added,Not Purchased,Not Abandoned,4,0,Net Banking,26,12,Thursday,Winter,Very Long,2024,Q4,December
6530,05-09-2024,Mobile,Returning User,Referral,37,Toys & Baby,1537.91,4,10,615.16,0,7,1261,Added,Not Purchased,Abandoned,4,0,UPI,5,9,Thursday,Spring,Long,2024,Q3,September
8783,28-05-2024,Desktop,New User,Referral,725,Home & Kitchen,770.26,2,0,0,0,7,1385,Not Added,Not Purchased,Not Abandoned,4,0,UPI,28,5,Tuesday,Summer,Very Long,2024,Q2,May
5459,28-07-2024,Mobile,Returning User,Organic Search,197,Fashion,143.77,1,10,14.38,0,3,735,Added,Not Purchased,Abandoned,4,0,Debit Card,28,7,Sunday,Autumn,Short,2024,Q3,July
5150,15-08-2024,Tablet,Returning User,Referral,109,Sports & Fitness,341.24,4,10,136.5,0,22,984,Added,Not Purchased,Abandoned,4,0,Net Banking,15,8,Thursday,Autumn,Long,2024,Q3,August
6555,12-11-2024,Desktop,New User,Referral,95,Toys & Baby,1762.06,4,0,0,0,11,1246,Not Added,Not Purchased,Not Abandoned,4,0,Debit Card,12,11,Tuesday,Spring,Long,2024,Q4,November
2779,03-04-2024,Tablet,Returning User,Social Media,158,Fashion,569.79,1,0,0,0,19,952,Not Added,Not Purchased,Not Abandoned,4,0,EMI,3,4,Wednesday,Summer,Long,2024,Q2,April
2364,31-03-2024,Desktop,Returning User,Organic Search,476,Grocery,152.31,1,0,0,0,22,49,Not Added,Not Purchased,Not Abandoned,4,0,UPI,31,3,Sunday,Summer,Very Short,2024,Q1,March
8593,14-03-2024,Desktop,New User,Email Campaign,430,Grocery,390.31,1,20,78.06,312.25,10,56,Added,Purchased,Not Abandoned,5,4,Credit Card,14,3,Thursday,Summer,Very Short,2024,Q1,March
2939,21-01-2024,Mobile,New User,Referral,277,Grocery,948.9,4,20,759.12,0,12,1322,Added,Not Purchased,Abandoned,4,0,EMI,21,1,Sunday,Winter,Long,2024,Q1,January
5538,03-09-2024,Desktop,New User,Organic Search,720,Sports & Fitness,147.5,3,0,0,442.5,12,1606,Added,Purchased,Not Abandoned,5,31,Net Banking,3,9,Tuesday,Spring,Very Long,2024,Q3,September
3428,17-12-2024,Desktop,Returning User,Referral,358,Sports & Fitness,128.74,1,15,19.31,0,8,1277,Added,Not Purchased,Abandoned,4,0,Credit Card,17,12,Tuesday,Winter,Long,2024,Q4,December
3073,12-08-2024,Mobile,Returning User,Social Media,871,Beauty & Personal Care,1319.39,4,0,0,0,21,1639,Added,Not Purchased,Abandoned,4,0,UPI,12,8,Monday,Autumn,Very Long,2024,Q3,August
6379,23-01-2024,Tablet,Returning User,Referral,417,Home & Kitchen,1693.36,4,0,0,6773.44,23,1198,Added,Purchased,Not Abandoned,4,33,Cash on Delivery,23,1,Tuesday,Winter,Long,2024,Q1,January
8220,13-05-2024,Mobile,New User,Direct,693,Beauty & Personal Care,342.85,2,0,0,0,10,693,Added,Not Purchased,Abandoned,4,0,UPI,13,5,Monday,Summer,Short,2024,Q2,May
4976,25-11-2024,Mobile,Returning User,Email Campaign,283,Home & Kitchen,596.84,4,5,119.37,0,23,188,Not Added,Not Purchased,Not Abandoned,4,0,Debit Card,25,11,Monday,Spring,Very Short,2024,Q4,November
2248,19-01-2024,Desktop,Returning User,Direct,510,Electronics,633.4,3,0,0,0,20,1411,Not Added,Not Purchased,Not Abandoned,4,0,Cash on Delivery,19,1,Friday,Winter,Very Long,2024,Q1,January
3200,11-08-2024,Desktop,Returning User,Referral,158,Beauty & Personal Care,1439.95,3,5,215.99,0,18,1268,Not Added,Not Purchased,Not Abandoned,4,0,Net Banking,11,8,Sunday,Autumn,Long,2024,Q3,August
2480,09-06-2024,Mobile,Returning User,Social Media,368,Electronics,988.42,2,15,296.53,0,18,1677,Not Added,Not Purchased,Not Abandoned,4,0,Debit Card,9,6,Sunday,Autumn,Very Long,2024,Q2,June
8944,01-12-2024,Tablet,New User,Email Campaign,97,Fashion,373.83,4,20,299.06,0,1,574,Added,Not Purchased,Abandoned,4,0,EMI,1,12,Sunday,Winter,Short,2024,Q4,December
3875,06-07-2024,Mobile,Returning User,Paid Ads,625,Books,529.95,4,15,317.97,0,19,1768,Added,Not Purchased,Abandoned,4,0,Debit Card,6,7,Saturday,Autumn,Very Long,2024,Q3,July
4364,25-07-2024,Desktop,New User,Organic Search,797,Fashion,591.87,3,10,177.56,0,18,1766,Not Added,Not Purchased,Not Abandoned,4,0,Credit Card,25,7,Thursday,Autumn,Very Long,2024,Q3,July
1639,20-09-2024,Mobile,Returning User,Paid Ads,558,Toys & Baby,1357.87,4,0,0,0,1,1272,Added,Not Purchased,Abandoned,4,0,Cash on Delivery,20,9,Friday,Spring,Long,2024,Q3,September
5013,26-10-2024,Mobile,Returning User,Email Campaign,308,Sports & Fitness,216.74,4,0,0,0,1,757,Added,Not Purchased,Abandoned,4,0,Cash on Delivery,26,10,Saturday,Spring,Short,2024,Q4,October
9224,07-07-2024,Desktop,New User,Social Media,203,Grocery,1005.52,3,0,0,0,14,606,Not Added,Not Purchased,Not Abandoned,4,0,EMI,7,7,Sunday,Autumn,Short,2024,Q3,July
4686,20-09-2024,Desktop,Returning User,Paid Ads,358,Sports & Fitness,262.82,4,0,0,0,20,1639,Not Added,Not Purchased,Not Abandoned,4,0,UPI,20,9,Friday,Spring,Very Long,2024,Q3,September
6860,20-10-2024,Desktop,New User,Direct,394,Fashion,649.34,3,10,194.8,0,23,92,Not Added,Not Purchased,Not Abandoned,4,0,Net Banking,20,10,Sunday,Spring,Very Short,2024,Q4,October
2637,10-07-2024,Mobile,New User,Organic Search,755,Books,956.08,2,30,573.65,0,8,641,Added,Not Purchased,Abandoned,4,0,UPI,10,7,Wednesday,Autumn,Short,2024,Q3,July
2286,18-09-2024,Mobile,New User,Referral,544,Toys & Baby,386.11,3,0,0,1158.33,23,191,Added,Purchased,Not Abandoned,4,40,UPI,18,9,Wednesday,Spring,Very Short,2024,Q3,September
7583,12-05-2024,Tablet,Returning User,Email Campaign,325,Sports & Fitness,116.35,3,0,0,0,17,269,Not Added,Not Purchased,Not Abandoned,4,0,Credit Card,12,5,Sunday,Summer,Very Short,2024,Q2,May
1591,09-05-2024,Mobile,Returning User,Organic Search,298,Home & Kitchen,1503.69,3,15,676.66,0,23,1083,Added,Not Purchased,Abandoned,4,0,Cash on Delivery,9,5,Thursday,Summer,Long,2024,Q2,May
5035,02-01-2024,Desktop,Returning User,Direct,683,Books,1531.89,4,0,0,0,9,1130,Added,Not Purchased,Abandoned,4,0,UPI,2,1,Tuesday,Winter,Long,2024,Q1,January
3850,01-09-2024,Mobile,New User,Email Campaign,687,Home & Kitchen,1837.65,2,0,0,3675.3,15,79,Added,Purchased,Not Abandoned,5,36,UPI,1,9,Sunday,Spring,Very Short,2024,Q3,September
1146,01-04-2024,Mobile,New User,Paid Ads,193,Beauty & Personal Care,558.85,3,5,83.83,0,21,1238,Added,Not Purchased,Abandoned,4,0,UPI,1,4,Monday,Summer,Long,2024,Q2,April
5780,24-10-2024,Mobile,New User,Paid Ads,428,Books,236.28,4,15,141.77,0,22,1559,Added,Not Purchased,Abandoned,4,0,EMI,24,10,Thursday,Spring,Very Long,2024,Q4,October
9675,13-12-2024,Mobile,New User,Social Media,65,Toys & Baby,1916.51,1,0,0,0,23,1364,Added,Not Purchased,Abandoned,4,0,EMI,13,12,Friday,Winter,Very Long,2024,Q4,December
1622,15-11-2024,Desktop,Returning User,Referral,678,Toys & Baby,1759.84,4,15,1055.9,0,13,488,Not Added,Not Purchased,Not Abandoned,4,0,Net Banking,15,11,Friday,Spring,Short,2024,Q4,November
8341,10-04-2024,Mobile,New User,Organic Search,702,Fashion,192.62,1,0,0,192.62,8,1671,Added,Purchased,Not Abandoned,4,33,UPI,10,4,Wednesday,Summer,Very Long,2024,Q2,April
5852,25-08-2024,Desktop,New User,Email Campaign,237,Books,1019.49,2,10,203.9,0,2,1312,Added,Not Purchased,Abandoned,4,0,EMI,25,8,Sunday,Autumn,Long,2024,Q3,August
7511,01-10-2024,Mobile,New User,Social Media,515,Grocery,887.69,2,10,177.54,0,2,753,Added,Not Purchased,Abandoned,4,0,Debit Card,1,10,Tuesday,Spring,Short,2024,Q4,October
1868,03-07-2024,Desktop,Returning User,Social Media,95,Grocery,1016.11,1,15,152.42,0,19,1483,Not Added,Not Purchased,Not Abandoned,4,0,UPI,3,7,Wednesday,Autumn,Very Long,2024,Q3,July
8820,04-07-2024,Desktop,New User,Direct,132,Sports & Fitness,244.35,1,10,24.44,0,21,22,Added,Not Purchased,Abandoned,4,0,Cash on Delivery,4,7,Thursday,Autumn,Very Short,2024,Q3,July
1102,08-06-2024,Mobile,Returning User,Paid Ads,526,Electronics,387.27,2,15,116.18,0,14,1157,Added,Not Purchased,Abandoned,4,0,Debit Card,8,6,Saturday,Autumn,Long,2024,Q2,June
9160,22-04-2024,Mobile,New User,Direct,427,Electronics,948.25,2,0,0,1896.5,16,741,Added,Purchased,Not Abandoned,2,14,Cash on Delivery,22,4,Monday,Summer,Short,2024,Q2,April
6919,28-07-2024,Mobile,Returning User,Organic Search,46,Beauty & Personal Care,1022.05,2,0,0,0,20,441,Added,Not Purchased,Abandoned,4,0,Debit Card,28,7,Sunday,Autumn,Very Short,2024,Q3,July
4037,27-12-2024,Mobile,Returning User,Email Campaign,706,Grocery,1092.39,1,10,109.24,0,20,827,Added,Not Purchased,Abandoned,4,0,Debit Card,27,12,Friday,Winter,Short,2024,Q4,December
1063,20-03-2024,Mobile,New User,Direct,349,Sports & Fitness,421.57,3,15,189.71,0,10,1039,Added,Not Purchased,Abandoned,4,0,EMI,20,3,Wednesday,Summer,Long,2024,Q1,March
6498,18-01-2024,Mobile,New User,Direct,893,Books,1710.27,3,10,513.08,0,22,601,Added,Not Purchased,Abandoned,4,0,Debit Card,18,1,Thursday,Winter,Short,2024,Q1,January
1786,21-01-2024,Mobile,New User,Email Campaign,829,Books,939.15,2,10,187.83,1690.47,18,370,Added,Purchased,Not Abandoned,4,12,Debit Card,21,1,Sunday,Winter,Very Short,2024,Q1,January
6478,31-07-2024,Desktop,Returning User,Email Campaign,332,Home & Kitchen,1755.84,4,0,0,0,24,119,Not Added,Not Purchased,Not Abandoned,4,0,Credit Card,31,7,Wednesday,Autumn,Very Short,2024,Q3,July
7957,08-04-2024,Desktop,Returning User,Organic Search,57,Grocery,949.65,1,0,0,0,9,1132,Not Added,Not Purchased,Not Abandoned,4,0,Debit Card,8,4,Monday,Summer,Long,2024,Q2,April
3405,17-06-2024,Mobile,Returning User,Organic Search,373,Electronics,532.12,1,0,0,0,17,1219,Not Added,Not Purchased,Not Abandoned,4,0,Cash on Delivery,17,6,Monday,Autumn,Long,2024,Q2,June
3148,12-12-2024,Desktop,New User,Organic Search,355,Books,717.74,1,20,143.55,0,19,141,Added,Not Purchased,Abandoned,4,0,Cash on Delivery,12,12,Thursday,Winter,Very Short,2024,Q4,December
2997,28-01-2024,Mobile,Returning User,Organic Search,711,Sports & Fitness,413.12,3,30,371.81,0,13,1478,Added,Not Purchased,Abandoned,4,0,Credit Card,28,1,Sunday,Winter,Very Long,2024,Q1,January
3023,04-03-2024,Tablet,Returning User,Paid Ads,689,Beauty & Personal Care,974.47,1,0,0,0,9,401,Not Added,Not Purchased,Not Abandoned,4,0,UPI,4,3,Monday,Summer,Very Short,2024,Q1,March
2025,19-03-2024,Mobile,New User,Direct,45,Electronics,584,2,0,0,0,8,1122,Not Added,Not Purchased,Not Abandoned,4,0,Net Banking,19,3,Tuesday,Summer,Long,2024,Q1,March
3247,15-06-2024,Mobile,New User,Paid Ads,98,Home & Kitchen,1127.03,1,10,112.7,0,15,1682,Not Added,Not Purchased,Not Abandoned,4,0,Debit Card,15,6,Saturday,Autumn,Very Long,2024,Q2,June
6933,10-09-2024,Desktop,New User,Referral,522,Toys & Baby,849.32,2,0,0,0,18,1094,Added,Not Purchased,Abandoned,4,0,Debit Card,10,9,Tuesday,Spring,Long,2024,Q3,September
3722,07-03-2024,Mobile,New User,Organic Search,192,Home & Kitchen,978.96,2,0,0,0,15,408,Added,Not Purchased,Abandoned,4,0,UPI,7,3,Thursday,Summer,Very Short,2024,Q1,March
8027,09-02-2024,Mobile,Returning User,Email Campaign,465,Sports & Fitness,468.08,4,15,280.85,0,11,216,Added,Not Purchased,Abandoned,4,0,Credit Card,9,2,Friday,Winter,Very Short,2024,Q1,February
8372,01-02-2024,Desktop,Returning User,Social Media,127,Fashion,196.72,1,0,0,0,5,1530,Not Added,Not Purchased,Not Abandoned,4,0,Debit Card,1,2,Thursday,Winter,Very Long,2024,Q1,February
7847,19-10-2024,Desktop,Returning User,Direct,156,Grocery,752.26,4,0,0,0,8,927,Not Added,Not Purchased,Not Abandoned,4,0,Debit Card,19,10,Saturday,Spring,Long,2024,Q4,October
5855,11-01-2024,Desktop,New User,Paid Ads,414,Beauty & Personal Care,614.87,2,10,122.97,0,14,1452,Not Added,Not Purchased,Not Abandoned,4,0,EMI,11,1,Thursday,Winter,Very Long,2024,Q1,January
3846,16-08-2024,Mobile,New User,Paid Ads,425,Electronics,929.66,3,15,418.35,0,16,260,Not Added,Not Purchased,Not Abandoned,4,0,Credit Card,16,8,Friday,Autumn,Very Short,2024,Q3,August
9368,30-07-2024,Mobile,New User,Email Campaign,633,Home & Kitchen,595.7,3,0,0,0,19,217,Not Added,Not Purchased,Not Abandoned,4,0,Debit Card,30,7,Tuesday,Autumn,Very Short,2024,Q3,July
