customer_id,total_purchases,total_revenue,avg_order_value,product_category,device_type,payment_method,marketing_channel,days_since_purchase,churn_status,is_churned,churn_risk
2841,1,3929.76,3929.76,Grocery,Desktop,Debit Card,Paid Ads,220,Churned,1,Churned
2842,2,3089.34,1544.67,Fashion,Desktop,Net Banking,Email Campaign,57,Active,0,Medium Risk
2845,1,1238.5,1238.5,Sports & Fitness,Desktop,EMI,Social Media,5,Active,0,Low Risk
2847,1,4613.8,4613.8,Grocery,Mobile,UPI,Organic Search,354,Churned,1,Churned
2848,1,2121.01,2121.01,Toys & Baby,Mobile,UPI,Direct,129,Churned,1,Churned
2855,1,2712.04,2712.04,Home & Kitchen,Tablet,UPI,Organic Search,355,Churned,1,Churned
2858,1,3152.38,3152.38,Beauty & Personal Care,Mobile,Net Banking,Paid Ads,186,Churned,1,Churned
2859,1,4138.96,4138.96,Grocery,Tablet,Net Banking,Social Media,76,Active,0,High Risk
2863,1,924.69,924.69,Grocery,Tablet,Debit Card,Paid Ads,287,Churned,1,Churned
2865,1,146.24,146.24,Sports & Fitness,Desktop,Cash on Delivery,Paid Ads,319,Churned,1,Churned
2867,1,847.85,847.85,Toys & Baby,Desktop,UPI,Organic Search,161,Churned,1,Churned
2869,1,454.2,454.2,Grocery,Desktop,Debit Card,Direct,276,Churned,1,Churned
2871,2,4114.53,2057.265,Grocery,Desktop,EMI,Email Campaign,239,Churned,1,Churned
2875,1,930.17,930.17,Beauty & Personal Care,Mobile,Net Banking,Social Media,352,Churned,1,Churned
2882,1,763.25,763.25,Fashion,Mobile,Cash on Delivery,Direct,290,Churned,1,Churned
2883,1,478.52,478.52,Books,Mobile,EMI,Referral,144,Churned,1,Churned
2884,1,617.88,617.88,Electronics,Desktop,Credit Card,Organic Search,154,Churned,1,Churned
2886,1,1603.0,1603.0,Electronics,Desktop,EMI,Email Campaign,146,Churned,1,Churned
2887,1,1927.85,1927.85,Electronics,Desktop,EMI,Email Campaign,201,Churned,1,Churned
2888,1,1966.66,1966.66,Books,Tablet,Cash on Delivery,Referral,359,Churned,1,Churned
2889,2,4884.33,2442.165,Home & Kitchen,Desktop,Credit Card,Direct,201,Churned,1,Churned
2891,1,1406.27,1406.27,Grocery,Desktop,Net Banking,Referral,323,Churned,1,Churned
2892,1,342.8,342.8,Electronics,Tablet,Net Banking,Direct,280,Churned,1,Churned
2894,1,2382.92,2382.92,Beauty & Personal Care,Desktop,Credit Card,Email Campaign,317,Churned,1,Churned
2896,1,3365.4,3365.4,Electronics,Mobile,UPI,Direct,139,Churned,1,Churned
2897,1,823.77,823.77,Beauty & Personal Care,Desktop,UPI,Referral,202,Churned,1,Churned
2903,1,1175.54,1175.54,Home & Kitchen,Mobile,Credit Card,Email Campaign,140,Churned,1,Churned
2905,1,1739.54,1739.54,Electronics,Desktop,UPI,Social Media,324,Churned,1,Churned
2908,1,3074.4,3074.4,Grocery,Desktop,Cash on Delivery,Referral,206,Churned,1,Churned
2909,1,1826.85,1826.85,Fashion,Mobile,UPI,Organic Search,212,Churned,1,Churned
2913,2,1228.38,614.19,Sports & Fitness,Mobile,Credit Card,Email Campaign,190,Churned,1,Churned
2914,1,461.23,461.23,Beauty & Personal Care,Mobile,UPI,Social Media,122,Churned,1,Churned
2916,2,4901.32,2450.66,Beauty & Personal Care,Mobile,Net Banking,Email Campaign,267,Churned,1,Churned
2919,2,1208.96,604.48,Electronics,Desktop,Debit Card,Organic Search,109,Churned,1,Churned
2920,1,391.61,391.61,Sports & Fitness,Mobile,Net Banking,Paid Ads,40,Active,0,Medium Risk
2924,1,907.07,907.07,Grocery,Mobile,Credit Card,Referral,31,Active,0,Medium Risk
2928,2,372.48,186.24,Fashion,Desktop,UPI,Direct,100,Churned,1,Churned
2930,1,2868.06,2868.06,Toys & Baby,Desktop,Debit Card,Paid Ads,250,Churned,1,Churned
2931,1,4104.24,4104.24,Beauty & Personal Care,Mobile,EMI,Social Media,118,Churned,1,Churned
2932,1,790.8,790.8,Grocery,Desktop,Net Banking,Direct,51,Active,0,Medium Risk
2933,1,255.36,255.36,Sports & Fitness,Mobile,Credit Card,Email Campaign,4,Active,0,Low Risk
2934,1,873.0,873.0,Sports & Fitness,Desktop,EMI,Social Media,276,Churned,1,Churned
2935,1,2615.72,2615.72,Home & Kitchen,Desktop,EMI,Paid Ads,239,Churned,1,Churned
2936,3,3655.1000000000004,1218.3666666666668,Beauty & Personal Care,Desktop,Credit Card,Direct,141,Churned,1,Churned
2938,1,1864.33,1864.33,Grocery,Mobile,UPI,Email Campaign,259,Churned,1,Churned
2939,5,10970.79,2194.1580000000004,Electronics,Mobile,UPI,Paid Ads,15,Active,0,Low Risk
2940,1,262.75,262.75,Toys & Baby,Mobile,Credit Card,Paid Ads,121,Churned,1,Churned
2941,1,1301.2,1301.2,Toys & Baby,Mobile,UPI,Referral,132,Churned,1,Churned
2944,1,629.29,629.29,Grocery,Desktop,Cash on Delivery,Direct,133,Churned,1,Churned
2949,2,3033.5,1516.75,Fashion,Desktop,Cash on Delivery,Referral,147,Churned,1,Churned
2950,1,7273.84,7273.84,Home & Kitchen,Desktop,Credit Card,Direct,245,Churned,1,Churned
2952,1,251.28,251.28,Sports & Fitness,Desktop,EMI,Referral,342,Churned,1,Churned
2955,2,5796.3,2898.15,Books,Mobile,Cash on Delivery,Paid Ads,36,Active,0,Medium Risk
2957,1,584.86,584.86,Fashion,Mobile,Credit Card,Referral,365,Churned,1,Churned
2960,1,1527.31,1527.31,Home & Kitchen,Tablet,UPI,Direct,286,Churned,1,Churned
2962,1,2069.36,2069.36,Toys & Baby,Desktop,Debit Card,Direct,237,Churned,1,Churned
2964,1,1198.49,1198.49,Beauty & Personal Care,Desktop,UPI,Direct,231,Churned,1,Churned
2967,1,821.97,821.97,Sports & Fitness,Desktop,Cash on Delivery,Referral,35,Active,0,Medium Risk
2970,1,3120.36,3120.36,Fashion,Desktop,Net Banking,Social Media,291,Churned,1,Churned
2971,1,2426.64,2426.64,Books,Mobile,Credit Card,Direct,19,Active,0,Low Risk
2972,1,363.71,363.71,Fashion,Desktop,Debit Card,Email Campaign,26,Active,0,Low Risk
2973,3,5777.7,1925.8999999999999,Beauty & Personal Care,Mobile,Credit Card,Email Campaign,8,Active,0,Low Risk
2974,1,890.53,890.53,Beauty & Personal Care,Desktop,Credit Card,Paid Ads,78,Active,0,High Risk
2976,1,1399.04,1399.04,Electronics,Desktop,EMI,Social Media,178,Churned,1,Churned
2977,1,2622.92,2622.92,Toys & Baby,Desktop,Cash on Delivery,Email Campaign,160,Churned,1,Churned
2978,1,395.35,395.35,Sports & Fitness,Desktop,Credit Card,Organic Search,138,Churned,1,Churned
2980,2,2601.2,1300.6,Electronics,Desktop,Credit Card,Email Campaign,139,Churned,1,Churned
2986,1,569.71,569.71,Electronics,Tablet,Net Banking,Social Media,307,Churned,1,Churned
2988,2,537.24,268.62,Beauty & Personal Care,Desktop,Net Banking,Paid Ads,278,Churned,1,Churned
2990,1,299.85,299.85,Sports & Fitness,Desktop,Net Banking,Email Campaign,337,Churned,1,Churned
2992,2,1485.57,742.785,Beauty & Personal Care,Desktop,Credit Card,Email Campaign,7,Active,0,Low Risk
2993,1,934.68,934.68,Beauty & Personal Care,Tablet,Net Banking,Referral,249,Churned,1,Churned
2994,3,12989.279999999999,4329.759999999999,Home & Kitchen,Desktop,Cash on Delivery,Direct,138,Churned,1,Churned
2995,1,736.83,736.83,Sports & Fitness,Desktop,Net Banking,Social Media,170,Churned,1,Churned
3000,2,2312.56,1156.28,Books,Mobile,EMI,Organic Search,189,Churned,1,Churned
3002,1,1464.6,1464.6,Beauty & Personal Care,Mobile,Cash on Delivery,Organic Search,32,Active,0,Medium Risk
3005,1,720.4,720.4,Sports & Fitness,Desktop,Net Banking,Organic Search,151,Churned,1,Churned
3009,1,1952.78,1952.78,Toys & Baby,Mobile,UPI,Email Campaign,172,Churned,1,Churned
3013,1,180.62,180.62,Grocery,Mobile,UPI,Paid Ads,237,Churned,1,Churned
3015,2,3544.8,1772.4,Electronics,Desktop,Debit Card,Email Campaign,12,Active,0,Low Risk
3019,1,805.68,805.68,Books,Desktop,Debit Card,Organic Search,287,Churned,1,Churned
3020,1,707.3,707.3,Toys & Baby,Tablet,Credit Card,Direct,190,Churned,1,Churned
3021,2,3663.0899999999997,1831.5449999999998,Sports & Fitness,Desktop,Credit Card,Direct,105,Churned,1,Churned
3022,1,3718.5,3718.5,Home & Kitchen,Desktop,Cash on Delivery,Email Campaign,335,Churned,1,Churned
3024,2,2757.8900000000003,1378.9450000000002,Electronics,Desktop,Credit Card,Email Campaign,166,Churned,1,Churned
3027,1,1859.91,1859.91,Toys & Baby,Mobile,Credit Card,Organic Search,169,Churned,1,Churned
3029,1,3623.36,3623.36,Home & Kitchen,Mobile,UPI,Email Campaign,206,Churned,1,Churned
3030,1,836.96,836.96,Electronics,Desktop,UPI,Direct,353,Churned,1,Churned
3036,2,3871.66,1935.83,Toys & Baby,Desktop,EMI,Direct,13,Active,0,Low Risk
3038,1,1149.52,1149.52,Fashion,Desktop,Net Banking,Referral,31,Active,0,Medium Risk
3045,1,1281.66,1281.66,Home & Kitchen,Desktop,Credit Card,Paid Ads,15,Active,0,Low Risk
3046,1,1960.17,1960.17,Home & Kitchen,Mobile,EMI,Referral,15,Active,0,Low Risk
3048,1,354.54,354.54,Electronics,Desktop,EMI,Direct,211,Churned,1,Churned
3049,2,2610.6,1305.3,Electronics,Desktop,EMI,Direct,152,Churned,1,Churned
3052,3,6955.42,2318.4733333333334,Beauty & Personal Care,Mobile,Cash on Delivery,Organic Search,180,Churned,1,Churned
3057,1,2733.19,2733.19,Home & Kitchen,Mobile,Cash on Delivery,Referral,111,Churned,1,Churned
3059,1,913.98,913.98,Books,Desktop,Cash on Delivery,Email Campaign,354,Churned,1,Churned
3061,1,3134.76,3134.76,Home & Kitchen,Mobile,Cash on Delivery,Social Media,344,Churned,1,Churned
3065,1,1164.46,1164.46,Toys & Baby,Mobile,EMI,Direct,167,Churned,1,Churned
3067,1,1071.75,1071.75,Beauty & Personal Care,Mobile,Cash on Delivery,Paid Ads,280,Churned,1,Churned
3068,1,887.56,887.56,Sports & Fitness,Desktop,EMI,Paid Ads,133,Churned,1,Churned
3069,1,676.4,676.4,Sports & Fitness,Mobile,Net Banking,Paid Ads,52,Active,0,Medium Risk
3071,1,1649.41,1649.41,Electronics,Desktop,Cash on Delivery,Paid Ads,162,Churned,1,Churned
3072,2,4101.24,2050.62,Home & Kitchen,Desktop,Cash on Delivery,Organic Search,51,Active,0,Medium Risk
3073,1,4979.55,4979.55,Home & Kitchen,Desktop,Debit Card,Direct,197,Churned,1,Churned
3077,1,2031.59,2031.59,Books,Mobile,UPI,Email Campaign,265,Churned,1,Churned
3078,1,224.83,224.83,Fashion,Desktop,UPI,Paid Ads,114,Churned,1,Churned
3079,1,3527.74,3527.74,Books,Tablet,EMI,Referral,171,Churned,1,Churned
3081,1,1658.87,1658.87,Books,Desktop,UPI,Social Media,272,Churned,1,Churned
3087,2,967.83,483.915,Electronics,Desktop,Cash on Delivery,Referral,160,Churned,1,Churned
3088,1,246.29,246.29,Fashion,Tablet,Net Banking,Paid Ads,344,Churned,1,Churned
3090,1,734.66,734.66,Books,Desktop,Credit Card,Organic Search,64,Active,0,High Risk
3092,2,7062.030000000001,3531.0150000000003,Beauty & Personal Care,Desktop,Debit Card,Direct,129,Churned,1,Churned
3094,1,2375.11,2375.11,Books,Mobile,Credit Card,Paid Ads,68,Active,0,High Risk
3101,1,1956.67,1956.67,Fashion,Desktop,Credit Card,Email Campaign,339,Churned,1,Churned
3105,1,821.18,821.18,Beauty & Personal Care,Desktop,Credit Card,Direct,163,Churned,1,Churned
3106,1,2749.36,2749.36,Toys & Baby,Mobile,EMI,Referral,93,Churned,1,Churned
3107,1,1754.48,1754.48,Sports & Fitness,Desktop,Cash on Delivery,Paid Ads,193,Churned,1,Churned
3111,1,169.29,169.29,Electronics,Desktop,EMI,Paid Ads,193,Churned,1,Churned
3113,1,1879.1,1879.1,Home & Kitchen,Desktop,Credit Card,Paid Ads,266,Churned,1,Churned
3116,2,2318.0699999999997,1159.0349999999999,Beauty & Personal Care,Tablet,Credit Card,Email Campaign,314,Churned,1,Churned
3117,1,1065.5,1065.5,Books,Desktop,Credit Card,Direct,50,Active,0,Medium Risk
3118,2,2332.74,1166.37,Home & Kitchen,Desktop,Cash on Delivery,Referral,211,Churned,1,Churned
3119,2,4961.79,2480.895,Sports & Fitness,Mobile,Debit Card,Paid Ads,118,Churned,1,Churned
3121,2,4383.87,2191.935,Grocery,Desktop,EMI,Referral,31,Active,0,Medium Risk
3122,1,2434.09,2434.09,Beauty & Personal Care,Desktop,Net Banking,Organic Search,198,Churned,1,Churned
3123,1,403.01,403.01,Sports & Fitness,Mobile,Debit Card,Referral,192,Churned,1,Churned
3124,1,240.26,240.26,Sports & Fitness,Desktop,Net Banking,Referral,98,Churned,1,Churned
3126,1,724.99,724.99,Grocery,Desktop,Debit Card,Social Media,157,Churned,1,Churned
3128,3,2478.08,826.0266666666666,Sports & Fitness,Desktop,Cash on Delivery,Email Campaign,238,Churned,1,Churned
3129,1,2074.68,2074.68,Grocery,Tablet,Net Banking,Organic Search,65,Active,0,High Risk
3131,1,881.86,881.86,Grocery,Desktop,Credit Card,Social Media,34,Active,0,Medium Risk
3133,1,1733.53,1733.53,Home & Kitchen,Desktop,Cash on Delivery,Email Campaign,82,Active,0,High Risk
3134,1,604.0,604.0,Fashion,Mobile,Cash on Delivery,Direct,120,Churned,1,Churned
3135,2,1976.2,988.1,Books,Desktop,Cash on Delivery,Direct,26,Active,0,Low Risk
3137,1,3071.68,3071.68,Fashion,Desktop,Debit Card,Social Media,220,Churned,1,Churned
3139,1,2161.92,2161.92,Electronics,Desktop,Debit Card,Referral,326,Churned,1,Churned
3140,2,3433.88,1716.94,Home & Kitchen,Desktop,EMI,Direct,19,Active,0,Low Risk
3141,1,893.18,893.18,Toys & Baby,Mobile,Net Banking,Email Campaign,342,Churned,1,Churned
3142,2,965.03,482.515,Fashion,Desktop,Cash on Delivery,Direct,188,Churned,1,Churned
3144,1,2964.06,2964.06,Electronics,Desktop,Debit Card,Referral,194,Churned,1,Churned
3145,1,2348.29,2348.29,Fashion,Mobile,EMI,Email Campaign,253,Churned,1,Churned
3150,1,351.11,351.11,Fashion,Desktop,Debit Card,Paid Ads,175,Churned,1,Churned
3151,1,3652.0,3652.0,Home & Kitchen,Desktop,EMI,Email Campaign,220,Churned,1,Churned
3155,1,257.28,257.28,Grocery,Tablet,EMI,Direct,2,Active,0,Low Risk
3160,1,825.21,825.21,Sports & Fitness,Desktop,UPI,Referral,337,Churned,1,Churned
3162,2,5189.4400000000005,2594.7200000000003,Grocery,Desktop,Cash on Delivery,Email Campaign,168,Churned,1,Churned
3166,1,165.26,165.26,Sports & Fitness,Desktop,Cash on Delivery,Email Campaign,288,Churned,1,Churned
3170,1,1152.64,1152.64,Fashion,Desktop,Net Banking,Organic Search,6,Active,0,Low Risk
3173,1,1159.81,1159.81,Electronics,Mobile,Cash on Delivery,Social Media,350,Churned,1,Churned
3176,1,1004.96,1004.96,Home & Kitchen,Mobile,Debit Card,Organic Search,57,Active,0,Medium Risk
3180,1,119.71,119.71,Fashion,Mobile,EMI,Email Campaign,230,Churned,1,Churned
3182,1,1050.62,1050.62,Beauty & Personal Care,Desktop,UPI,Direct,217,Churned,1,Churned
3183,1,401.2,401.2,Sports & Fitness,Desktop,Debit Card,Organic Search,145,Churned,1,Churned
3184,1,1203.93,1203.93,Electronics,Mobile,Debit Card,Organic Search,126,Churned,1,Churned
3188,2,2043.6399999999999,1021.8199999999999,Beauty & Personal Care,Desktop,Cash on Delivery,Email Campaign,48,Active,0,Medium Risk
3189,1,653.14,653.14,Books,Mobile,UPI,Direct,185,Churned,1,Churned
3191,2,4114.66,2057.33,Fashion,Desktop,Credit Card,Direct,82,Active,0,High Risk
3192,2,3772.46,1886.23,Books,Desktop,Credit Card,Referral,22,Active,0,Low Risk
3193,2,6477.18,3238.59,Toys & Baby,Desktop,Cash on Delivery,Referral,281,Churned,1,Churned
3196,1,796.46,796.46,Books,Mobile,Net Banking,Organic Search,162,Churned,1,Churned
3197,1,2187.33,2187.33,Electronics,Mobile,Debit Card,Paid Ads,94,Churned,1,Churned
3199,1,113.04,113.04,Fashion,Desktop,Credit Card,Email Campaign,365,Churned,1,Churned
3200,3,4233.42,1411.14,Books,Desktop,Cash on Delivery,Paid Ads,68,Active,0,High Risk
3202,1,1859.47,1859.47,Fashion,Desktop,Cash on Delivery,Social Media,165,Churned,1,Churned
3203,1,438.66,438.66,Sports & Fitness,Desktop,UPI,Organic Search,213,Churned,1,Churned
3204,1,3017.0,3017.0,Books,Mobile,Credit Card,Email Campaign,191,Churned,1,Churned
3205,1,2309.84,2309.84,Home & Kitchen,Mobile,UPI,Direct,192,Churned,1,Churned
3206,1,2005.05,2005.05,Books,Desktop,Cash on Delivery,Organic Search,65,Active,0,High Risk
3207,2,7242.75,3621.375,Beauty & Personal Care,Desktop,Credit Card,Organic Search,235,Churned,1,Churned
3211,1,5794.96,5794.96,Beauty & Personal Care,Desktop,Debit Card,Direct,345,Churned,1,Churned
3213,2,3030.91,1515.455,Books,Desktop,EMI,Organic Search,183,Churned,1,Churned
3214,1,634.7,634.7,Books,Desktop,Credit Card,Social Media,215,Churned,1,Churned
3216,1,2933.06,2933.06,Home & Kitchen,Mobile,EMI,Paid Ads,304,Churned,1,Churned
3218,1,4502.4,4502.4,Books,Desktop,Debit Card,Referral,306,Churned,1,Churned
3221,2,3051.3599999999997,1525.6799999999998,Electronics,Mobile,Credit Card,Organic Search,307,Churned,1,Churned
3222,1,2717.68,2717.68,Home & Kitchen,Desktop,Cash on Delivery,Social Media,167,Churned,1,Churned
3225,3,4888.14,1629.38,Beauty & Personal Care,Desktop,Cash on Delivery,Organic Search,40,Active,0,Medium Risk
3228,1,1034.3,1034.3,Books,Desktop,EMI,Direct,104,Churned,1,Churned
3229,1,2260.08,2260.08,Home & Kitchen,Desktop,Credit Card,Referral,236,Churned,1,Churned
3237,1,1911.91,1911.91,Toys & Baby,Desktop,UPI,Email Campaign,308,Churned,1,Churned
3238,1,3150.44,3150.44,Toys & Baby,Desktop,EMI,Social Media,319,Churned,1,Churned
3239,1,3147.62,3147.62,Books,Desktop,EMI,Referral,344,Churned,1,Churned
3240,2,5949.87,2974.935,Electronics,Desktop,Credit Card,Direct,39,Active,0,Medium Risk
3241,1,1005.99,1005.99,Sports & Fitness,Mobile,UPI,Organic Search,177,Churned,1,Churned
3243,1,993.0,993.0,Beauty & Personal Care,Mobile,Debit Card,Paid Ads,154,Churned,1,Churned
3244,1,1171.08,1171.08,Fashion,Desktop,Debit Card,Referral,202,Churned,1,Churned
3245,2,5923.93,2961.965,Home & Kitchen,Desktop,Net Banking,Direct,6,Active,0,Low Risk
3247,1,997.77,997.77,Fashion,Desktop,Credit Card,Social Media,91,Churned,1,Churned
3251,1,1336.07,1336.07,Books,Desktop,Debit Card,Email Campaign,248,Churned,1,Churned
3252,2,2312.12,1156.06,Electronics,Desktop,EMI,Direct,96,Churned,1,Churned
3253,2,1151.15,575.575,Books,Mobile,Debit Card,Paid Ads,197,Churned,1,Churned
3258,1,4411.99,4411.99,Books,Tablet,UPI,Social Media,70,Active,0,High Risk
3259,1,533.81,533.81,Home & Kitchen,Desktop,Credit Card,Email Campaign,107,Churned,1,Churned
3263,2,4747.86,2373.93,Electronics,Desktop,Credit Card,Organic Search,227,Churned,1,Churned
3267,1,798.8,798.8,Toys & Baby,Mobile,Cash on Delivery,Paid Ads,19,Active,0,Low Risk
3273,1,423.2,423.2,Fashion,Desktop,Debit Card,Social Media,349,Churned,1,Churned
3277,2,2710.45,1355.225,Beauty & Personal Care,Desktop,Credit Card,Email Campaign,12,Active,0,Low Risk
3279,1,240.42,240.42,Toys & Baby,Mobile,Credit Card,Organic Search,240,Churned,1,Churned
3280,1,386.38,386.38,Grocery,Desktop,EMI,Organic Search,244,Churned,1,Churned
3281,1,644.69,644.69,Sports & Fitness,Desktop,Cash on Delivery,Organic Search,36,Active,0,Medium Risk
3282,1,2087.93,2087.93,Toys & Baby,Desktop,UPI,Paid Ads,127,Churned,1,Churned
3283,1,4274.84,4274.84,Books,Mobile,Credit Card,Social Media,45,Active,0,Medium Risk
3284,1,2739.08,2739.08,Home & Kitchen,Mobile,Cash on Delivery,Paid Ads,331,Churned,1,Churned
3285,1,1263.83,1263.83,Beauty & Personal Care,Desktop,Credit Card,Paid Ads,355,Churned,1,Churned
3287,1,147.91,147.91,Fashion,Tablet,Debit Card,Social Media,57,Active,0,Medium Risk
3291,2,5370.21,2685.105,Books,Desktop,Cash on Delivery,Email Campaign,150,Churned,1,Churned
3292,1,1468.34,1468.34,Books,Mobile,Net Banking,Direct,267,Churned,1,Churned
3293,1,521.76,521.76,Electronics,Desktop,UPI,Social Media,309,Churned,1,Churned
3296,1,625.81,625.81,Grocery,Desktop,Debit Card,Direct,81,Active,0,High Risk
3300,3,4454.7300000000005,1484.91,Grocery,Desktop,Debit Card,Direct,93,Churned,1,Churned
3301,1,3925.78,3925.78,Home & Kitchen,Mobile,EMI,Social Media,27,Active,0,Low Risk
3307,1,1220.33,1220.33,Beauty & Personal Care,Mobile,Net Banking,Paid Ads,229,Churned,1,Churned
3310,2,5221.030000000001,2610.5150000000003,Beauty & Personal Care,Desktop,Credit Card,Paid Ads,108,Churned,1,Churned
3311,1,685.27,685.27,Beauty & Personal Care,Desktop,Net Banking,Direct,35,Active,0,Medium Risk
3315,1,2191.24,2191.24,Home & Kitchen,Desktop,Debit Card,Paid Ads,216,Churned,1,Churned
3316,1,137.74,137.74,Sports & Fitness,Mobile,Cash on Delivery,Social Media,294,Churned,1,Churned
3318,1,3604.26,3604.26,Grocery,Desktop,Debit Card,Organic Search,343,Churned,1,Churned
3320,1,2607.94,2607.94,Fashion,Desktop,Cash on Delivery,Organic Search,117,Churned,1,Churned
3322,2,1001.37,500.685,Fashion,Mobile,EMI,Paid Ads,20,Active,0,Low Risk
3326,3,3405.75,1135.25,Electronics,Desktop,Debit Card,Email Campaign,42,Active,0,Medium Risk
3332,1,1074.4,1074.4,Sports & Fitness,Desktop,Credit Card,Organic Search,259,Churned,1,Churned
3333,1,1789.48,1789.48,Books,Desktop,Net Banking,Email Campaign,1,Active,0,Low Risk
3334,1,59.89,59.89,Sports & Fitness,Desktop,UPI,Paid Ads,195,Churned,1,Churned
3336,1,705.1,705.1,Grocery,Mobile,EMI,Social Media,142,Churned,1,Churned
3338,1,492.48,492.48,Sports & Fitness,Desktop,Cash on Delivery,Paid Ads,154,Churned,1,Churned
3339,1,721.76,721.76,Fashion,Desktop,EMI,Referral,324,Churned,1,Churned
3342,1,5903.34,5903.34,Toys & Baby,Tablet,Credit Card,Email Campaign,103,Churned,1,Churned
3343,1,910.42,910.42,Books,Mobile,Net Banking,Organic Search,185,Churned,1,Churned
3344,1,505.66,505.66,Toys & Baby,Mobile,Cash on Delivery,Social Media,73,Active,0,High Risk
3345,1,600.6,600.6,Home & Kitchen,Desktop,EMI,Referral,192,Churned,1,Churned
3346,1,3470.25,3470.25,Beauty & Personal Care,Desktop,Cash on Delivery,Social Media,94,Churned,1,Churned
3347,1,1242.62,1242.62,Beauty & Personal Care,Desktop,Credit Card,Referral,167,Churned,1,Churned
3350,2,1715.62,857.81,Home & Kitchen,Desktop,Credit Card,Email Campaign,179,Churned,1,Churned
3352,1,3358.76,3358.76,Toys & Baby,Desktop,Net Banking,Paid Ads,348,Churned,1,Churned
3357,1,1420.48,1420.48,Home & Kitchen,Desktop,Cash on Delivery,Paid Ads,343,Churned,1,Churned
3358,1,4474.89,4474.89,Toys & Baby,Mobile,Cash on Delivery,Paid Ads,133,Churned,1,Churned
3361,1,2519.24,2519.24,Home & Kitchen,Mobile,Credit Card,Direct,166,Churned,1,Churned
3362,1,279.9,279.9,Electronics,Mobile,UPI,Email Campaign,241,Churned,1,Churned
